order_details_id,order_id,order_date,order_time,order_date_day,order_date_month,order_date_year,order_time_hour,order_time_minute,order_time_second,order_date_day_name,order_date_weekflag,order_eat_time,menu_item_id,item_name,category,price,revenue
1,87,2023-01-02,14:01:02,2,1,2023,14,1,2,Monday,Weekday,Afternoon Snack,110,Pork Ramen,Asian,17.95,8.975
2,87,2023-01-02,14:01:02,2,1,2023,14,1,2,Monday,Weekday,Afternoon Snack,129,Mushroom Ravioli,Italian,15.5,7.75
3,87,2023-01-02,14:01:02,2,1,2023,14,1,2,Monday,Weekday,Afternoon Snack,123,Chips & Guacamole,Mexican,9.0,4.5
4,87,2023-01-02,14:01:02,2,1,2023,14,1,2,Monday,Weekday,Afternoon Snack,123,Chips & Guacamole,Mexican,9.0,4.5
1,88,2023-01-02,14:10:08,2,1,2023,14,10,8,Monday,Weekday,Afternoon Snack,124,Spaghetti,Italian,14.5,7.25
1,89,2023-01-02,14:30:19,2,1,2023,14,30,19,Monday,Weekday,Afternoon Snack,121,Cheese Quesadillas,Mexican,10.5,5.25
2,89,2023-01-02,14:30:19,2,1,2023,14,30,19,Monday,Weekday,Afternoon Snack,106,French Fries,American,7.0,3.5
1,90,2023-01-02,15:08:48,2,1,2023,15,8,48,Monday,Weekday,Afternoon Snack,120,Steak Torta,Mexican,13.95,6.975
2,90,2023-01-02,15:08:48,2,1,2023,15,8,48,Monday,Weekday,Afternoon Snack,106,French Fries,American,7.0,3.5
1,91,2023-01-02,15:14:43,2,1,2023,15,14,43,Monday,Weekday,Afternoon Snack,101,Hamburger,American,12.95,6.475
2,91,2023-01-02,15:14:43,2,1,2023,15,14,43,Monday,Weekday,Afternoon Snack,104,Veggie Burger,American,10.5,5.25
3,91,2023-01-02,15:14:43,2,1,2023,15,14,43,Monday,Weekday,Afternoon Snack,113,Edamame,Asian,5.0,2.5
1,92,2023-01-02,15:17:02,2,1,2023,15,17,2,Monday,Weekday,Afternoon Snack,101,Hamburger,American,12.95,6.475
2,92,2023-01-02,15:17:02,2,1,2023,15,17,2,Monday,Weekday,Afternoon Snack,117,Chicken Burrito,Mexican,12.95,6.475
3,92,2023-01-02,15:17:02,2,1,2023,15,17,2,Monday,Weekday,Afternoon Snack,117,Chicken Burrito,Mexican,12.95,6.475
4,92,2023-01-02,15:17:02,2,1,2023,15,17,2,Monday,Weekday,Afternoon Snack,127,Meat Lasagna,Italian,17.95,8.975
5,92,2023-01-02,15:17:02,2,1,2023,15,17,2,Monday,Weekday,Afternoon Snack,113,Edamame,Asian,5.0,2.5
6,92,2023-01-02,15:17:02,2,1,2023,15,17,2,Monday,Weekday,Afternoon Snack,118,Steak Burrito,Mexican,14.95,7.475
7,92,2023-01-02,15:17:02,2,1,2023,15,17,2,Monday,Weekday,Afternoon Snack,131,Chicken Parmesan,Italian,17.95,8.975
8,92,2023-01-02,15:17:02,2,1,2023,15,17,2,Monday,Weekday,Afternoon Snack,123,Chips & Guacamole,Mexican,9.0,4.5
9,92,2023-01-02,15:17:02,2,1,2023,15,17,2,Monday,Weekday,Afternoon Snack,114,Potstickers,Asian,9.0,4.5
1,93,2023-01-02,15:29:31,2,1,2023,15,29,31,Monday,Weekday,Afternoon Snack,120,Steak Torta,Mexican,13.95,6.975
1,94,2023-01-02,16:17:16,2,1,2023,16,17,16,Monday,Weekday,Afternoon Snack,110,Pork Ramen,Asian,17.95,8.975
2,94,2023-01-02,16:17:16,2,1,2023,16,17,16,Monday,Weekday,Afternoon Snack,105,Mac & Cheese,American,7.0,3.5
1,95,2023-01-02,16:18:04,2,1,2023,16,18,4,Monday,Weekday,Afternoon Snack,111,California Roll,Asian,11.95,5.975
2,95,2023-01-02,16:18:04,2,1,2023,16,18,4,Monday,Weekday,Afternoon Snack,118,Steak Burrito,Mexican,14.95,7.475
1,96,2023-01-02,16:21:20,2,1,2023,16,21,20,Monday,Weekday,Afternoon Snack,111,California Roll,Asian,11.95,5.975
1,97,2023-01-02,16:45:33,2,1,2023,16,45,33,Monday,Weekday,Afternoon Snack,107,Orange Chicken,Asian,16.5,8.25
1,98,2023-01-02,17:18:18,2,1,2023,17,18,18,Monday,Weekday,Afternoon Snack,108,Tofu Pad Thai,Asian,14.5,7.25
2,98,2023-01-02,17:18:18,2,1,2023,17,18,18,Monday,Weekday,Afternoon Snack,111,California Roll,Asian,11.95,5.975
1,99,2023-01-02,17:45:42,2,1,2023,17,45,42,Monday,Weekday,Afternoon Snack,117,Chicken Burrito,Mexican,12.95,6.475
1,100,2023-01-02,17:46:17,2,1,2023,17,46,17,Monday,Weekday,Afternoon Snack,109,Korean Beef Bowl,Asian,17.95,8.975
1,101,2023-01-02,17:51:33,2,1,2023,17,51,33,Monday,Weekday,Afternoon Snack,102,Cheeseburger,American,13.95,6.975
2,101,2023-01-02,17:51:33,2,1,2023,17,51,33,Monday,Weekday,Afternoon Snack,113,Edamame,Asian,5.0,2.5
3,101,2023-01-02,17:51:33,2,1,2023,17,51,33,Monday,Weekday,Afternoon Snack,121,Cheese Quesadillas,Mexican,10.5,5.25
4,101,2023-01-02,17:51:33,2,1,2023,17,51,33,Monday,Weekday,Afternoon Snack,122,Chips & Salsa,Mexican,7.0,3.5
1,102,2023-01-02,17:54:04,2,1,2023,17,54,4,Monday,Weekday,Afternoon Snack,101,Hamburger,American,12.95,6.475
2,102,2023-01-02,17:54:04,2,1,2023,17,54,4,Monday,Weekday,Afternoon Snack,119,Chicken Torta,Mexican,11.95,5.975
1,103,2023-01-02,18:02:09,2,1,2023,18,2,9,Monday,Weekday,Dinner,123,Chips & Guacamole,Mexican,9.0,4.5
1,104,2023-01-02,18:02:12,2,1,2023,18,2,12,Monday,Weekday,Dinner,101,Hamburger,American,12.95,6.475
2,104,2023-01-02,18:02:12,2,1,2023,18,2,12,Monday,Weekday,Dinner,103,Hot Dog,American,9.0,4.5
3,104,2023-01-02,18:02:12,2,1,2023,18,2,12,Monday,Weekday,Dinner,127,Meat Lasagna,Italian,17.95,8.975
4,104,2023-01-02,18:02:12,2,1,2023,18,2,12,Monday,Weekday,Dinner,132,Eggplant Parmesan,Italian,16.95,8.475
1,105,2023-01-02,18:12:01,2,1,2023,18,12,1,Monday,Weekday,Dinner,109,Korean Beef Bowl,Asian,17.95,8.975
2,105,2023-01-02,18:12:01,2,1,2023,18,12,1,Monday,Weekday,Dinner,113,Edamame,Asian,5.0,2.5
3,105,2023-01-02,18:12:01,2,1,2023,18,12,1,Monday,Weekday,Dinner,119,Chicken Torta,Mexican,11.95,5.975
1,106,2023-01-02,18:12:13,2,1,2023,18,12,13,Monday,Weekday,Dinner,129,Mushroom Ravioli,Italian,15.5,7.75
2,106,2023-01-02,18:12:13,2,1,2023,18,12,13,Monday,Weekday,Dinner,122,Chips & Salsa,Mexican,7.0,3.5
1,107,2023-01-02,18:25:09,2,1,2023,18,25,9,Monday,Weekday,Dinner,102,Cheeseburger,American,13.95,6.975
2,107,2023-01-02,18:25:09,2,1,2023,18,25,9,Monday,Weekday,Dinner,117,Chicken Burrito,Mexican,12.95,6.475
3,107,2023-01-02,18:25:09,2,1,2023,18,25,9,Monday,Weekday,Dinner,122,Chips & Salsa,Mexican,7.0,3.5
4,107,2023-01-02,18:25:09,2,1,2023,18,25,9,Monday,Weekday,Dinner,132,Eggplant Parmesan,Italian,16.95,8.475
1,108,2023-01-02,18:25:25,2,1,2023,18,25,25,Monday,Weekday,Dinner,108,Tofu Pad Thai,Asian,14.5,7.25
2,108,2023-01-02,18:25:25,2,1,2023,18,25,25,Monday,Weekday,Dinner,109,Korean Beef Bowl,Asian,17.95,8.975
3,108,2023-01-02,18:25:25,2,1,2023,18,25,25,Monday,Weekday,Dinner,123,Chips & Guacamole,Mexican,9.0,4.5
1,109,2023-01-02,18:27:50,2,1,2023,18,27,50,Monday,Weekday,Dinner,110,Pork Ramen,Asian,17.95,8.975
2,109,2023-01-02,18:27:50,2,1,2023,18,27,50,Monday,Weekday,Dinner,117,Chicken Burrito,Mexican,12.95,6.475
3,109,2023-01-02,18:27:50,2,1,2023,18,27,50,Monday,Weekday,Dinner,113,Edamame,Asian,5.0,2.5
4,109,2023-01-02,18:27:50,2,1,2023,18,27,50,Monday,Weekday,Dinner,119,Chicken Torta,Mexican,11.95,5.975
1,110,2023-01-02,18:36:19,2,1,2023,18,36,19,Monday,Weekday,Dinner,107,Orange Chicken,Asian,16.5,8.25
2,110,2023-01-02,18:36:19,2,1,2023,18,36,19,Monday,Weekday,Dinner,111,California Roll,Asian,11.95,5.975
3,110,2023-01-02,18:36:19,2,1,2023,18,36,19,Monday,Weekday,Dinner,121,Cheese Quesadillas,Mexican,10.5,5.25
4,110,2023-01-02,18:36:19,2,1,2023,18,36,19,Monday,Weekday,Dinner,122,Chips & Salsa,Mexican,7.0,3.5
1,111,2023-01-02,18:38:01,2,1,2023,18,38,1,Monday,Weekday,Dinner,102,Cheeseburger,American,13.95,6.975
2,111,2023-01-02,18:38:01,2,1,2023,18,38,1,Monday,Weekday,Dinner,124,Spaghetti,Italian,14.5,7.25
3,111,2023-01-02,18:38:01,2,1,2023,18,38,1,Monday,Weekday,Dinner,113,Edamame,Asian,5.0,2.5
4,111,2023-01-02,18:38:01,2,1,2023,18,38,1,Monday,Weekday,Dinner,130,Shrimp Scampi,Italian,19.95,9.975
1,112,2023-01-02,18:41:40,2,1,2023,18,41,40,Monday,Weekday,Dinner,113,Edamame,Asian,5.0,2.5
1,113,2023-01-02,18:50:21,2,1,2023,18,50,21,Monday,Weekday,Dinner,102,Cheeseburger,American,13.95,6.975
2,113,2023-01-02,18:50:21,2,1,2023,18,50,21,Monday,Weekday,Dinner,129,Mushroom Ravioli,Italian,15.5,7.75
3,113,2023-01-02,18:50:21,2,1,2023,18,50,21,Monday,Weekday,Dinner,105,Mac & Cheese,American,7.0,3.5
1,114,2023-01-02,18:59:32,2,1,2023,18,59,32,Monday,Weekday,Dinner,113,Edamame,Asian,5.0,2.5
2,114,2023-01-02,18:59:32,2,1,2023,18,59,32,Monday,Weekday,Dinner,120,Steak Torta,Mexican,13.95,6.975
1,115,2023-01-02,19:05:17,2,1,2023,19,5,17,Monday,Weekday,Dinner,107,Orange Chicken,Asian,16.5,8.25
2,115,2023-01-02,19:05:17,2,1,2023,19,5,17,Monday,Weekday,Dinner,111,California Roll,Asian,11.95,5.975
3,115,2023-01-02,19:05:17,2,1,2023,19,5,17,Monday,Weekday,Dinner,106,French Fries,American,7.0,3.5
1,116,2023-01-02,19:18:49,2,1,2023,19,18,49,Monday,Weekday,Dinner,124,Spaghetti,Italian,14.5,7.25
1,117,2023-01-02,19:23:02,2,1,2023,19,23,2,Monday,Weekday,Dinner,118,Steak Burrito,Mexican,14.95,7.475
2,117,2023-01-02,19:23:02,2,1,2023,19,23,2,Monday,Weekday,Dinner,120,Steak Torta,Mexican,13.95,6.975
1,118,2023-01-02,19:26:59,2,1,2023,19,26,59,Monday,Weekday,Dinner,119,Chicken Torta,Mexican,11.95,5.975
2,118,2023-01-02,19:26:59,2,1,2023,19,26,59,Monday,Weekday,Dinner,131,Chicken Parmesan,Italian,17.95,8.975
1,119,2023-01-02,19:32:29,2,1,2023,19,32,29,Monday,Weekday,Dinner,125,Spaghetti & Meatballs,Italian,17.95,8.975
1,120,2023-01-02,19:35:07,2,1,2023,19,35,7,Monday,Weekday,Dinner,108,Tofu Pad Thai,Asian,14.5,7.25
2,120,2023-01-02,19:35:07,2,1,2023,19,35,7,Monday,Weekday,Dinner,109,Korean Beef Bowl,Asian,17.95,8.975
3,120,2023-01-02,19:35:07,2,1,2023,19,35,7,Monday,Weekday,Dinner,131,Chicken Parmesan,Italian,17.95,8.975
1,121,2023-01-02,19:38:48,2,1,2023,19,38,48,Monday,Weekday,Dinner,101,Hamburger,American,12.95,6.475
2,121,2023-01-02,19:38:48,2,1,2023,19,38,48,Monday,Weekday,Dinner,125,Spaghetti & Meatballs,Italian,17.95,8.975
3,121,2023-01-02,19:38:48,2,1,2023,19,38,48,Monday,Weekday,Dinner,120,Steak Torta,Mexican,13.95,6.975
4,121,2023-01-02,19:38:48,2,1,2023,19,38,48,Monday,Weekday,Dinner,105,Mac & Cheese,American,7.0,3.5
1,122,2023-01-02,19:50:19,2,1,2023,19,50,19,Monday,Weekday,Dinner,117,Chicken Burrito,Mexican,12.95,6.475
1,123,2023-01-02,20:12:09,2,1,2023,20,12,9,Monday,Weekday,Evening Snack,110,Pork Ramen,Asian,17.95,8.975
1,124,2023-01-02,20:12:34,2,1,2023,20,12,34,Monday,Weekday,Evening Snack,101,Hamburger,American,12.95,6.475
2,124,2023-01-02,20:12:34,2,1,2023,20,12,34,Monday,Weekday,Evening Snack,120,Steak Torta,Mexican,13.95,6.975
3,124,2023-01-02,20:12:34,2,1,2023,20,12,34,Monday,Weekday,Evening Snack,122,Chips & Salsa,Mexican,7.0,3.5
4,124,2023-01-02,20:12:34,2,1,2023,20,12,34,Monday,Weekday,Evening Snack,114,Potstickers,Asian,9.0,4.5
1,126,2023-01-02,20:53:42,2,1,2023,20,53,42,Monday,Weekday,Evening Snack,132,Eggplant Parmesan,Italian,16.95,8.475
1,127,2023-01-02,20:58:23,2,1,2023,20,58,23,Monday,Weekday,Evening Snack,113,Edamame,Asian,5.0,2.5
1,128,2023-01-02,21:05:06,2,1,2023,21,5,6,Monday,Weekday,Evening Snack,122,Chips & Salsa,Mexican,7.0,3.5
1,129,2023-01-02,21:13:02,2,1,2023,21,13,2,Monday,Weekday,Evening Snack,107,Orange Chicken,Asian,16.5,8.25
2,129,2023-01-02,21:13:02,2,1,2023,21,13,2,Monday,Weekday,Evening Snack,114,Potstickers,Asian,9.0,4.5
1,130,2023-01-02,21:14:55,2,1,2023,21,14,55,Monday,Weekday,Evening Snack,109,Korean Beef Bowl,Asian,17.95,8.975
2,130,2023-01-02,21:14:55,2,1,2023,21,14,55,Monday,Weekday,Evening Snack,110,Pork Ramen,Asian,17.95,8.975
3,130,2023-01-02,21:14:55,2,1,2023,21,14,55,Monday,Weekday,Evening Snack,129,Mushroom Ravioli,Italian,15.5,7.75
4,130,2023-01-02,21:14:55,2,1,2023,21,14,55,Monday,Weekday,Evening Snack,105,Mac & Cheese,American,7.0,3.5
1,131,2023-01-02,21:33:10,2,1,2023,21,33,10,Monday,Weekday,Evening Snack,104,Veggie Burger,American,10.5,5.25
2,131,2023-01-02,21:33:10,2,1,2023,21,33,10,Monday,Weekday,Evening Snack,124,Spaghetti,Italian,14.5,7.25
3,131,2023-01-02,21:33:10,2,1,2023,21,33,10,Monday,Weekday,Evening Snack,126,Fettuccine Alfredo,Italian,14.5,7.25
4,131,2023-01-02,21:33:10,2,1,2023,21,33,10,Monday,Weekday,Evening Snack,123,Chips & Guacamole,Mexican,9.0,4.5
1,132,2023-01-02,21:42:45,2,1,2023,21,42,45,Monday,Weekday,Evening Snack,113,Edamame,Asian,5.0,2.5
1,133,2023-01-02,22:00:17,2,1,2023,22,0,17,Monday,Weekday,Evening Snack,101,Hamburger,American,12.95,6.475
2,133,2023-01-02,22:00:17,2,1,2023,22,0,17,Monday,Weekday,Evening Snack,109,Korean Beef Bowl,Asian,17.95,8.975
3,133,2023-01-02,22:00:17,2,1,2023,22,0,17,Monday,Weekday,Evening Snack,114,Potstickers,Asian,9.0,4.5
1,134,2023-01-02,22:13:24,2,1,2023,22,13,24,Monday,Weekday,Evening Snack,107,Orange Chicken,Asian,16.5,8.25
2,134,2023-01-02,22:13:24,2,1,2023,22,13,24,Monday,Weekday,Evening Snack,105,Mac & Cheese,American,7.0,3.5
3,134,2023-01-02,22:13:24,2,1,2023,22,13,24,Monday,Weekday,Evening Snack,123,Chips & Guacamole,Mexican,9.0,4.5
1,135,2023-01-02,22:29:34,2,1,2023,22,29,34,Monday,Weekday,Evening Snack,132,Eggplant Parmesan,Italian,16.95,8.475
1,136,2023-01-02,22:32:49,2,1,2023,22,32,49,Monday,Weekday,Evening Snack,124,Spaghetti,Italian,14.5,7.25
2,136,2023-01-02,22:32:49,2,1,2023,22,32,49,Monday,Weekday,Evening Snack,118,Steak Burrito,Mexican,14.95,7.475
1,137,2023-01-03,11:34:10,3,1,2023,11,34,10,Tuesday,Weekday,Brunch,128,Cheese Lasagna,Italian,15.5,7.75
2,137,2023-01-03,11:34:10,3,1,2023,11,34,10,Tuesday,Weekday,Brunch,113,Edamame,Asian,5.0,2.5
3,137,2023-01-03,11:34:10,3,1,2023,11,34,10,Tuesday,Weekday,Brunch,122,Chips & Salsa,Mexican,7.0,3.5
1,138,2023-01-03,11:44:50,3,1,2023,11,44,50,Tuesday,Weekday,Brunch,102,Cheeseburger,American,13.95,6.975
2,138,2023-01-03,11:44:50,3,1,2023,11,44,50,Tuesday,Weekday,Brunch,125,Spaghetti & Meatballs,Italian,17.95,8.975
3,138,2023-01-03,11:44:50,3,1,2023,11,44,50,Tuesday,Weekday,Brunch,127,Meat Lasagna,Italian,17.95,8.975
4,138,2023-01-03,11:44:50,3,1,2023,11,44,50,Tuesday,Weekday,Brunch,120,Steak Torta,Mexican,13.95,6.975
1,139,2023-01-03,11:57:39,3,1,2023,11,57,39,Tuesday,Weekday,Brunch,124,Spaghetti,Italian,14.5,7.25
1,140,2023-01-03,12:26:44,3,1,2023,12,26,44,Tuesday,Weekday,Lunch,119,Chicken Torta,Mexican,11.95,5.975
2,140,2023-01-03,12:26:44,3,1,2023,12,26,44,Tuesday,Weekday,Lunch,132,Eggplant Parmesan,Italian,16.95,8.475
1,141,2023-01-03,13:16:01,3,1,2023,13,16,1,Tuesday,Weekday,Lunch,108,Tofu Pad Thai,Asian,14.5,7.25
1,142,2023-01-03,13:33:59,3,1,2023,13,33,59,Tuesday,Weekday,Lunch,126,Fettuccine Alfredo,Italian,14.5,7.25
1,143,2023-01-03,13:41:36,3,1,2023,13,41,36,Tuesday,Weekday,Lunch,102,Cheeseburger,American,13.95,6.975
2,143,2023-01-03,13:41:36,3,1,2023,13,41,36,Tuesday,Weekday,Lunch,108,Tofu Pad Thai,Asian,14.5,7.25
3,143,2023-01-03,13:41:36,3,1,2023,13,41,36,Tuesday,Weekday,Lunch,109,Korean Beef Bowl,Asian,17.95,8.975
4,143,2023-01-03,13:41:36,3,1,2023,13,41,36,Tuesday,Weekday,Lunch,129,Mushroom Ravioli,Italian,15.5,7.75
5,143,2023-01-03,13:41:36,3,1,2023,13,41,36,Tuesday,Weekday,Lunch,113,Edamame,Asian,5.0,2.5
6,143,2023-01-03,13:41:36,3,1,2023,13,41,36,Tuesday,Weekday,Lunch,119,Chicken Torta,Mexican,11.95,5.975
7,143,2023-01-03,13:41:36,3,1,2023,13,41,36,Tuesday,Weekday,Lunch,106,French Fries,American,7.0,3.5
8,143,2023-01-03,13:41:36,3,1,2023,13,41,36,Tuesday,Weekday,Lunch,132,Eggplant Parmesan,Italian,16.95,8.475
1,144,2023-01-03,13:44:28,3,1,2023,13,44,28,Tuesday,Weekday,Lunch,101,Hamburger,American,12.95,6.475
2,144,2023-01-03,13:44:28,3,1,2023,13,44,28,Tuesday,Weekday,Lunch,107,Orange Chicken,Asian,16.5,8.25
3,144,2023-01-03,13:44:28,3,1,2023,13,44,28,Tuesday,Weekday,Lunch,102,Cheeseburger,American,13.95,6.975
4,144,2023-01-03,13:44:28,3,1,2023,13,44,28,Tuesday,Weekday,Lunch,104,Veggie Burger,American,10.5,5.25
5,144,2023-01-03,13:44:28,3,1,2023,13,44,28,Tuesday,Weekday,Lunch,124,Spaghetti,Italian,14.5,7.25
6,144,2023-01-03,13:44:28,3,1,2023,13,44,28,Tuesday,Weekday,Lunch,125,Spaghetti & Meatballs,Italian,17.95,8.975
7,144,2023-01-03,13:44:28,3,1,2023,13,44,28,Tuesday,Weekday,Lunch,112,Salmon Roll,Asian,14.95,7.475
8,144,2023-01-03,13:44:28,3,1,2023,13,44,28,Tuesday,Weekday,Lunch,105,Mac & Cheese,American,7.0,3.5
9,144,2023-01-03,13:44:28,3,1,2023,13,44,28,Tuesday,Weekday,Lunch,105,Mac & Cheese,American,7.0,3.5
10,144,2023-01-03,13:44:28,3,1,2023,13,44,28,Tuesday,Weekday,Lunch,122,Chips & Salsa,Mexican,7.0,3.5
11,144,2023-01-03,13:44:28,3,1,2023,13,44,28,Tuesday,Weekday,Lunch,106,French Fries,American,7.0,3.5
12,144,2023-01-03,13:44:28,3,1,2023,13,44,28,Tuesday,Weekday,Lunch,132,Eggplant Parmesan,Italian,16.95,8.475
1,145,2023-01-03,13:53:48,3,1,2023,13,53,48,Tuesday,Weekday,Lunch,114,Potstickers,Asian,9.0,4.5
1,146,2023-01-03,14:22:10,3,1,2023,14,22,10,Tuesday,Weekday,Afternoon Snack,102,Cheeseburger,American,13.95,6.975
2,146,2023-01-03,14:22:10,3,1,2023,14,22,10,Tuesday,Weekday,Afternoon Snack,125,Spaghetti & Meatballs,Italian,17.95,8.975
3,146,2023-01-03,14:22:10,3,1,2023,14,22,10,Tuesday,Weekday,Afternoon Snack,109,Korean Beef Bowl,Asian,17.95,8.975
1,148,2023-01-03,14:40:42,3,1,2023,14,40,42,Tuesday,Weekday,Afternoon Snack,128,Cheese Lasagna,Italian,15.5,7.75
1,149,2023-01-03,14:48:45,3,1,2023,14,48,45,Tuesday,Weekday,Afternoon Snack,131,Chicken Parmesan,Italian,17.95,8.975
1,150,2023-01-03,14:49:58,3,1,2023,14,49,58,Tuesday,Weekday,Afternoon Snack,113,Edamame,Asian,5.0,2.5
1,151,2023-01-03,15:09:34,3,1,2023,15,9,34,Tuesday,Weekday,Afternoon Snack,105,Mac & Cheese,American,7.0,3.5
2,151,2023-01-03,15:09:34,3,1,2023,15,9,34,Tuesday,Weekday,Afternoon Snack,123,Chips & Guacamole,Mexican,9.0,4.5
1,152,2023-01-03,15:09:42,3,1,2023,15,9,42,Tuesday,Weekday,Afternoon Snack,109,Korean Beef Bowl,Asian,17.95,8.975
2,152,2023-01-03,15:09:42,3,1,2023,15,9,42,Tuesday,Weekday,Afternoon Snack,131,Chicken Parmesan,Italian,17.95,8.975
3,152,2023-01-03,15:09:42,3,1,2023,15,9,42,Tuesday,Weekday,Afternoon Snack,106,French Fries,American,7.0,3.5
4,152,2023-01-03,15:09:42,3,1,2023,15,9,42,Tuesday,Weekday,Afternoon Snack,114,Potstickers,Asian,9.0,4.5
1,153,2023-01-03,15:16:34,3,1,2023,15,16,34,Tuesday,Weekday,Afternoon Snack,129,Mushroom Ravioli,Italian,15.5,7.75
1,154,2023-01-03,15:22:43,3,1,2023,15,22,43,Tuesday,Weekday,Afternoon Snack,119,Chicken Torta,Mexican,11.95,5.975
1,155,2023-01-03,15:28:59,3,1,2023,15,28,59,Tuesday,Weekday,Afternoon Snack,104,Veggie Burger,American,10.5,5.25
2,155,2023-01-03,15:28:59,3,1,2023,15,28,59,Tuesday,Weekday,Afternoon Snack,111,California Roll,Asian,11.95,5.975
3,155,2023-01-03,15:28:59,3,1,2023,15,28,59,Tuesday,Weekday,Afternoon Snack,113,Edamame,Asian,5.0,2.5
4,155,2023-01-03,15:28:59,3,1,2023,15,28,59,Tuesday,Weekday,Afternoon Snack,118,Steak Burrito,Mexican,14.95,7.475
1,156,2023-01-03,15:42:19,3,1,2023,15,42,19,Tuesday,Weekday,Afternoon Snack,111,California Roll,Asian,11.95,5.975
2,156,2023-01-03,15:42:19,3,1,2023,15,42,19,Tuesday,Weekday,Afternoon Snack,106,French Fries,American,7.0,3.5
1,157,2023-01-03,15:43:03,3,1,2023,15,43,3,Tuesday,Weekday,Afternoon Snack,117,Chicken Burrito,Mexican,12.95,6.475
2,157,2023-01-03,15:43:03,3,1,2023,15,43,3,Tuesday,Weekday,Afternoon Snack,128,Cheese Lasagna,Italian,15.5,7.75
3,157,2023-01-03,15:43:03,3,1,2023,15,43,3,Tuesday,Weekday,Afternoon Snack,120,Steak Torta,Mexican,13.95,6.975
4,157,2023-01-03,15:43:03,3,1,2023,15,43,3,Tuesday,Weekday,Afternoon Snack,130,Shrimp Scampi,Italian,19.95,9.975
1,158,2023-01-03,15:54:30,3,1,2023,15,54,30,Tuesday,Weekday,Afternoon Snack,127,Meat Lasagna,Italian,17.95,8.975
2,158,2023-01-03,15:54:30,3,1,2023,15,54,30,Tuesday,Weekday,Afternoon Snack,106,French Fries,American,7.0,3.5
1,159,2023-01-03,15:59:22,3,1,2023,15,59,22,Tuesday,Weekday,Afternoon Snack,125,Spaghetti & Meatballs,Italian,17.95,8.975
2,159,2023-01-03,15:59:22,3,1,2023,15,59,22,Tuesday,Weekday,Afternoon Snack,106,French Fries,American,7.0,3.5
1,160,2023-01-03,16:35:33,3,1,2023,16,35,33,Tuesday,Weekday,Afternoon Snack,108,Tofu Pad Thai,Asian,14.5,7.25
1,161,2023-01-03,16:43:46,3,1,2023,16,43,46,Tuesday,Weekday,Afternoon Snack,109,Korean Beef Bowl,Asian,17.95,8.975
2,161,2023-01-03,16:43:46,3,1,2023,16,43,46,Tuesday,Weekday,Afternoon Snack,122,Chips & Salsa,Mexican,7.0,3.5
1,162,2023-01-03,16:51:22,3,1,2023,16,51,22,Tuesday,Weekday,Afternoon Snack,107,Orange Chicken,Asian,16.5,8.25
1,163,2023-01-03,16:54:54,3,1,2023,16,54,54,Tuesday,Weekday,Afternoon Snack,109,Korean Beef Bowl,Asian,17.95,8.975
2,163,2023-01-03,16:54:54,3,1,2023,16,54,54,Tuesday,Weekday,Afternoon Snack,113,Edamame,Asian,5.0,2.5
3,163,2023-01-03,16:54:54,3,1,2023,16,54,54,Tuesday,Weekday,Afternoon Snack,114,Potstickers,Asian,9.0,4.5
1,164,2023-01-03,16:56:33,3,1,2023,16,56,33,Tuesday,Weekday,Afternoon Snack,102,Cheeseburger,American,13.95,6.975
2,164,2023-01-03,16:56:33,3,1,2023,16,56,33,Tuesday,Weekday,Afternoon Snack,113,Edamame,Asian,5.0,2.5
1,165,2023-01-03,16:57:37,3,1,2023,16,57,37,Tuesday,Weekday,Afternoon Snack,119,Chicken Torta,Mexican,11.95,5.975
1,166,2023-01-03,16:58:51,3,1,2023,16,58,51,Tuesday,Weekday,Afternoon Snack,119,Chicken Torta,Mexican,11.95,5.975
1,167,2023-01-03,17:00:49,3,1,2023,17,0,49,Tuesday,Weekday,Afternoon Snack,101,Hamburger,American,12.95,6.475
2,167,2023-01-03,17:00:49,3,1,2023,17,0,49,Tuesday,Weekday,Afternoon Snack,117,Chicken Burrito,Mexican,12.95,6.475
3,167,2023-01-03,17:00:49,3,1,2023,17,0,49,Tuesday,Weekday,Afternoon Snack,113,Edamame,Asian,5.0,2.5
1,168,2023-01-03,17:02:27,3,1,2023,17,2,27,Tuesday,Weekday,Afternoon Snack,107,Orange Chicken,Asian,16.5,8.25
2,168,2023-01-03,17:02:27,3,1,2023,17,2,27,Tuesday,Weekday,Afternoon Snack,132,Eggplant Parmesan,Italian,16.95,8.475
1,169,2023-01-03,17:15:48,3,1,2023,17,15,48,Tuesday,Weekday,Afternoon Snack,125,Spaghetti & Meatballs,Italian,17.95,8.975
2,169,2023-01-03,17:15:48,3,1,2023,17,15,48,Tuesday,Weekday,Afternoon Snack,110,Pork Ramen,Asian,17.95,8.975
3,169,2023-01-03,17:15:48,3,1,2023,17,15,48,Tuesday,Weekday,Afternoon Snack,120,Steak Torta,Mexican,13.95,6.975
1,170,2023-01-03,17:21:31,3,1,2023,17,21,31,Tuesday,Weekday,Afternoon Snack,109,Korean Beef Bowl,Asian,17.95,8.975
1,171,2023-01-03,17:23:03,3,1,2023,17,23,3,Tuesday,Weekday,Afternoon Snack,111,California Roll,Asian,11.95,5.975
1,172,2023-01-03,17:29:24,3,1,2023,17,29,24,Tuesday,Weekday,Afternoon Snack,111,California Roll,Asian,11.95,5.975
