order_time_id,order_time,order_time_hour,order_time_minute,order_time_second,order_time_am_pm,order_eat_time
123710,12:37:10,12,37,10,PM,Lunch
131359,13:13:59,13,13,59,PM,Lunch
131447,13:14:47,13,14,47,PM,Lunch
133933,13:39:33,13,39,33,PM,Lunch
134054,13:40:54,13,40,54,PM,Lunch
134104,13:41:04,13,41,4,PM,Lunch
134422,13:44:22,13,44,22,PM,Lunch
134500,13:45:00,13,45,0,PM,Lunch
134849,13:48:49,13,48,49,PM,Lunch
135119,13:51:19,13,51,19,PM,Lunch
135601,13:56:01,13,56,1,PM,Lunch
141301,14:13:01,14,13,1,PM,Afternoon Snack
142414,14:24:14,14,24,14,PM,Afternoon Snack
143319,14:33:19,14,33,19,PM,Afternoon Snack
150529,15:05:29,15,5,29,PM,Afternoon Snack
155842,15:58:42,15,58,42,PM,Afternoon Snack
160957,16:09:57,16,9,57,PM,Afternoon Snack
163236,16:32:36,16,32,36,PM,Afternoon Snack
163336,16:33:36,16,33,36,PM,Afternoon Snack
171239,17:12:39,17,12,39,PM,Afternoon Snack
172339,17:23:39,17,23,39,PM,Afternoon Snack
173254,17:32:54,17,32,54,PM,Afternoon Snack
174155,17:41:55,17,41,55,PM,Afternoon Snack
174857,17:48:57,17,48,57,PM,Afternoon Snack
175019,17:50:19,17,50,19,PM,Afternoon Snack
181228,18:12:28,18,12,28,PM,Dinner
182407,18:24:07,18,24,7,PM,Dinner
183236,18:32:36,18,32,36,PM,Dinner
183414,18:34:14,18,34,14,PM,Dinner
183427,18:34:27,18,34,27,PM,Dinner
185352,18:53:52,18,53,52,PM,Dinner
185819,18:58:19,18,58,19,PM,Dinner
190227,19:02:27,19,2,27,PM,Dinner
190311,19:03:11,19,3,11,PM,Dinner
191329,19:13:29,19,13,29,PM,Dinner
192351,19:23:51,19,23,51,PM,Dinner
192718,19:27:18,19,27,18,PM,Dinner
193616,19:36:16,19,36,16,PM,Dinner
193633,19:36:33,19,36,33,PM,Dinner
193932,19:39:32,19,39,32,PM,Dinner
195102,19:51:02,19,51,2,PM,Dinner
195810,19:58:10,19,58,10,PM,Dinner
195815,19:58:15,19,58,15,PM,Dinner
201044,20:10:44,20,10,44,PM,Evening Snack
201233,20:12:33,20,12,33,PM,Evening Snack
201403,20:14:03,20,14,3,PM,Evening Snack
202010,20:20:10,20,20,10,PM,Evening Snack
202726,20:27:26,20,27,26,PM,Evening Snack
203114,20:31:14,20,31,14,PM,Evening Snack
204158,20:41:58,20,41,58,PM,Evening Snack
204545,20:45:45,20,45,45,PM,Evening Snack
204929,20:49:29,20,49,29,PM,Evening Snack
205741,20:57:41,20,57,41,PM,Evening Snack
212121,21:21:21,21,21,21,PM,Evening Snack
212244,21:22:44,21,22,44,PM,Evening Snack
215023,21:50:23,21,50,23,PM,Evening Snack
215512,21:55:12,21,55,12,PM,Evening Snack
221835,22:18:35,22,18,35,PM,Evening Snack
224717,22:47:17,22,47,17,PM,Evening Snack
224839,22:48:39,22,48,39,PM,Evening Snack
114208,11:42:08,11,42,8,AM,Brunch
114436,11:44:36,11,44,36,AM,Brunch
114452,11:44:52,11,44,52,AM,Brunch
115145,11:51:45,11,51,45,AM,Brunch
121415,12:14:15,12,14,15,PM,Lunch
121831,12:18:31,12,18,31,PM,Lunch
123444,12:34:44,12,34,44,PM,Lunch
124410,12:44:10,12,44,10,PM,Lunch
124926,12:49:26,12,49,26,PM,Lunch
132321,13:23:21,13,23,21,PM,Lunch
132808,13:28:08,13,28,8,PM,Lunch
133746,13:37:46,13,37,46,PM,Lunch
134000,13:40:00,13,40,0,PM,Lunch
134319,13:43:19,13,43,19,PM,Lunch
135252,13:52:52,13,52,52,PM,Lunch
140345,14:03:45,14,3,45,PM,Afternoon Snack
140726,14:07:26,14,7,26,PM,Afternoon Snack
140735,14:07:35,14,7,35,PM,Afternoon Snack
141717,14:17:17,14,17,17,PM,Afternoon Snack
142923,14:29:23,14,29,23,PM,Afternoon Snack
143405,14:34:05,14,34,5,PM,Afternoon Snack
144935,14:49:35,14,49,35,PM,Afternoon Snack
160338,16:03:38,16,3,38,PM,Afternoon Snack
161823,16:18:23,16,18,23,PM,Afternoon Snack
163407,16:34:07,16,34,7,PM,Afternoon Snack
164333,16:43:33,16,43,33,PM,Afternoon Snack
164449,16:44:49,16,44,49,PM,Afternoon Snack
164547,16:45:47,16,45,47,PM,Afternoon Snack
165524,16:55:24,16,55,24,PM,Afternoon Snack
165639,16:56:39,16,56,39,PM,Afternoon Snack
170936,17:09:36,17,9,36,PM,Afternoon Snack
171814,17:18:14,17,18,14,PM,Afternoon Snack
172149,17:21:49,17,21,49,PM,Afternoon Snack
172914,17:29:14,17,29,14,PM,Afternoon Snack
173514,17:35:14,17,35,14,PM,Afternoon Snack
174223,17:42:23,17,42,23,PM,Afternoon Snack
174225,17:42:25,17,42,25,PM,Afternoon Snack
181308,18:13:08,18,13,8,PM,Dinner
181312,18:13:12,18,13,12,PM,Dinner
184044,18:40:44,18,40,44,PM,Dinner
184625,18:46:25,18,46,25,PM,Dinner
191842,19:18:42,19,18,42,PM,Dinner
191846,19:18:46,19,18,46,PM,Dinner
192813,19:28:13,19,28,13,PM,Dinner
193305,19:33:05,19,33,5,PM,Dinner
193319,19:33:19,19,33,19,PM,Dinner
194457,19:44:57,19,44,57,PM,Dinner
195109,19:51:09,19,51,9,PM,Dinner
195249,19:52:49,19,52,49,PM,Dinner
203102,20:31:02,20,31,2,PM,Evening Snack
210730,21:07:30,21,7,30,PM,Evening Snack
212950,21:29:50,21,29,50,PM,Evening Snack
113815,11:38:15,11,38,15,AM,Brunch
113908,11:39:08,11,39,8,AM,Brunch
120123,12:01:23,12,1,23,PM,Lunch
121146,12:11:46,12,11,46,PM,Lunch
121307,12:13:07,12,13,7,PM,Lunch
122109,12:21:09,12,21,9,PM,Lunch
122641,12:26:41,12,26,41,PM,Lunch
123322,12:33:22,12,33,22,PM,Lunch
124210,12:42:10,12,42,10,PM,Lunch
124553,12:45:53,12,45,53,PM,Lunch
125337,12:53:37,12,53,37,PM,Lunch
130424,13:04:24,13,4,24,PM,Lunch
133047,13:30:47,13,30,47,PM,Lunch
133306,13:33:06,13,33,6,PM,Lunch
134940,13:49:40,13,49,40,PM,Lunch
135856,13:58:56,13,58,56,PM,Lunch
140816,14:08:16,14,8,16,PM,Afternoon Snack
142703,14:27:03,14,27,3,PM,Afternoon Snack
143113,14:31:13,14,31,13,PM,Afternoon Snack
143339,14:33:39,14,33,39,PM,Afternoon Snack
143835,14:38:35,14,38,35,PM,Afternoon Snack
150801,15:08:01,15,8,1,PM,Afternoon Snack
152825,15:28:25,15,28,25,PM,Afternoon Snack
153100,15:31:00,15,31,0,PM,Afternoon Snack
153904,15:39:04,15,39,4,PM,Afternoon Snack
154132,15:41:32,15,41,32,PM,Afternoon Snack
155244,15:52:44,15,52,44,PM,Afternoon Snack
155356,15:53:56,15,53,56,PM,Afternoon Snack
155952,15:59:52,15,59,52,PM,Afternoon Snack
162110,16:21:10,16,21,10,PM,Afternoon Snack
162218,16:22:18,16,22,18,PM,Afternoon Snack
163156,16:31:56,16,31,56,PM,Afternoon Snack
165508,16:55:08,16,55,8,PM,Afternoon Snack
170533,17:05:33,17,5,33,PM,Afternoon Snack
170605,17:06:05,17,6,5,PM,Afternoon Snack
172444,17:24:44,17,24,44,PM,Afternoon Snack
174630,17:46:30,17,46,30,PM,Afternoon Snack
175227,17:52:27,17,52,27,PM,Afternoon Snack
175359,17:53:59,17,53,59,PM,Afternoon Snack
181715,18:17:15,18,17,15,PM,Dinner
182058,18:20:58,18,20,58,PM,Dinner
182104,18:21:04,18,21,4,PM,Dinner
182447,18:24:47,18,24,47,PM,Dinner
183314,18:33:14,18,33,14,PM,Dinner
183425,18:34:25,18,34,25,PM,Dinner
184457,18:44:57,18,44,57,PM,Dinner
185317,18:53:17,18,53,17,PM,Dinner
192041,19:20:41,19,20,41,PM,Dinner
192200,19:22:00,19,22,0,PM,Dinner
192747,19:27:47,19,27,47,PM,Dinner
193017,19:30:17,19,30,17,PM,Dinner
195736,19:57:36,19,57,36,PM,Dinner
200030,20:00:30,20,0,30,PM,Evening Snack
203534,20:35:34,20,35,34,PM,Evening Snack
213514,21:35:14,21,35,14,PM,Evening Snack
113134,11:31:34,11,31,34,AM,Brunch
121647,12:16:47,12,16,47,PM,Lunch
121938,12:19:38,12,19,38,PM,Lunch
122951,12:29:51,12,29,51,PM,Lunch
124909,12:49:09,12,49,9,PM,Lunch
125301,12:53:01,12,53,1,PM,Lunch
130832,13:08:32,13,8,32,PM,Lunch
133448,13:34:48,13,34,48,PM,Lunch
133653,13:36:53,13,36,53,PM,Lunch
134113,13:41:13,13,41,13,PM,Lunch
141502,14:15:02,14,15,2,PM,Afternoon Snack
142731,14:27:31,14,27,31,PM,Afternoon Snack
144809,14:48:09,14,48,9,PM,Afternoon Snack
150735,15:07:35,15,7,35,PM,Afternoon Snack
151925,15:19:25,15,19,25,PM,Afternoon Snack
152211,15:22:11,15,22,11,PM,Afternoon Snack
154756,15:47:56,15,47,56,PM,Afternoon Snack
155049,15:50:49,15,50,49,PM,Afternoon Snack
155511,15:55:11,15,55,11,PM,Afternoon Snack
161034,16:10:34,16,10,34,PM,Afternoon Snack
161443,16:14:43,16,14,43,PM,Afternoon Snack
161456,16:14:56,16,14,56,PM,Afternoon Snack
162740,16:27:40,16,27,40,PM,Afternoon Snack
163020,16:30:20,16,30,20,PM,Afternoon Snack
163636,16:36:36,16,36,36,PM,Afternoon Snack
163857,16:38:57,16,38,57,PM,Afternoon Snack
163939,16:39:39,16,39,39,PM,Afternoon Snack
171141,17:11:41,17,11,41,PM,Afternoon Snack
172145,17:21:45,17,21,45,PM,Afternoon Snack
172148,17:21:48,17,21,48,PM,Afternoon Snack
172334,17:23:34,17,23,34,PM,Afternoon Snack
174317,17:43:17,17,43,17,PM,Afternoon Snack
174413,17:44:13,17,44,13,PM,Afternoon Snack
175932,17:59:32,17,59,32,PM,Afternoon Snack
180759,18:07:59,18,7,59,PM,Dinner
181815,18:18:15,18,18,15,PM,Dinner
183107,18:31:07,18,31,7,PM,Dinner
184212,18:42:12,18,42,12,PM,Dinner
185043,18:50:43,18,50,43,PM,Dinner
191020,19:10:20,19,10,20,PM,Dinner
191808,19:18:08,19,18,8,PM,Dinner
191958,19:19:58,19,19,58,PM,Dinner
201249,20:12:49,20,12,49,PM,Evening Snack
203117,20:31:17,20,31,17,PM,Evening Snack
203627,20:36:27,20,36,27,PM,Evening Snack
211708,21:17:08,21,17,8,PM,Evening Snack
213941,21:39:41,21,39,41,PM,Evening Snack
112844,11:28:44,11,28,44,AM,Brunch
113530,11:35:30,11,35,30,AM,Brunch
114530,11:45:30,11,45,30,AM,Brunch
114619,11:46:19,11,46,19,AM,Brunch
115137,11:51:37,11,51,37,AM,Brunch
120730,12:07:30,12,7,30,PM,Lunch
122354,12:23:54,12,23,54,PM,Lunch
123748,12:37:48,12,37,48,PM,Lunch
123827,12:38:27,12,38,27,PM,Lunch
123916,12:39:16,12,39,16,PM,Lunch
124217,12:42:17,12,42,17,PM,Lunch
124309,12:43:09,12,43,9,PM,Lunch
125001,12:50:01,12,50,1,PM,Lunch
125030,12:50:30,12,50,30,PM,Lunch
125129,12:51:29,12,51,29,PM,Lunch
125435,12:54:35,12,54,35,PM,Lunch
131053,13:10:53,13,10,53,PM,Lunch
132347,13:23:47,13,23,47,PM,Lunch
133751,13:37:51,13,37,51,PM,Lunch
134201,13:42:01,13,42,1,PM,Lunch
140752,14:07:52,14,7,52,PM,Afternoon Snack
141222,14:12:22,14,12,22,PM,Afternoon Snack
141529,14:15:29,14,15,29,PM,Afternoon Snack
141532,14:15:32,14,15,32,PM,Afternoon Snack
142617,14:26:17,14,26,17,PM,Afternoon Snack
144830,14:48:30,14,48,30,PM,Afternoon Snack
144856,14:48:56,14,48,56,PM,Afternoon Snack
153745,15:37:45,15,37,45,PM,Afternoon Snack
160929,16:09:29,16,9,29,PM,Afternoon Snack
162123,16:21:23,16,21,23,PM,Afternoon Snack
163800,16:38:00,16,38,0,PM,Afternoon Snack
170408,17:04:08,17,4,8,PM,Afternoon Snack
171038,17:10:38,17,10,38,PM,Afternoon Snack
171550,17:15:50,17,15,50,PM,Afternoon Snack
172139,17:21:39,17,21,39,PM,Afternoon Snack
172409,17:24:09,17,24,9,PM,Afternoon Snack
173726,17:37:26,17,37,26,PM,Afternoon Snack
174217,17:42:17,17,42,17,PM,Afternoon Snack
175341,17:53:41,17,53,41,PM,Afternoon Snack
180606,18:06:06,18,6,6,PM,Dinner
180614,18:06:14,18,6,14,PM,Dinner
180948,18:09:48,18,9,48,PM,Dinner
182355,18:23:55,18,23,55,PM,Dinner
182742,18:27:42,18,27,42,PM,Dinner
183817,18:38:17,18,38,17,PM,Dinner
183820,18:38:20,18,38,20,PM,Dinner
184706,18:47:06,18,47,6,PM,Dinner
190745,19:07:45,19,7,45,PM,Dinner
192516,19:25:16,19,25,16,PM,Dinner
195601,19:56:01,19,56,1,PM,Dinner
200808,20:08:08,20,8,8,PM,Evening Snack
201227,20:12:27,20,12,27,PM,Evening Snack
203357,20:33:57,20,33,57,PM,Evening Snack
204040,20:40:40,20,40,40,PM,Evening Snack
204612,20:46:12,20,46,12,PM,Evening Snack
205740,20:57:40,20,57,40,PM,Evening Snack
210939,21:09:39,21,9,39,PM,Evening Snack
213221,21:32:21,21,32,21,PM,Evening Snack
213658,21:36:58,21,36,58,PM,Evening Snack
214256,21:42:56,21,42,56,PM,Evening Snack
221624,22:16:24,22,16,24,PM,Evening Snack
113703,11:37:03,11,37,3,AM,Brunch
115646,11:56:46,11,56,46,AM,Brunch
120830,12:08:30,12,8,30,PM,Lunch
121535,12:15:35,12,15,35,PM,Lunch
122022,12:20:22,12,20,22,PM,Lunch
123351,12:33:51,12,33,51,PM,Lunch
123639,12:36:39,12,36,39,PM,Lunch
125119,12:51:19,12,51,19,PM,Lunch
125654,12:56:54,12,56,54,PM,Lunch
125920,12:59:20,12,59,20,PM,Lunch
130153,13:01:53,13,1,53,PM,Lunch
130342,13:03:42,13,3,42,PM,Lunch
130513,13:05:13,13,5,13,PM,Lunch
130844,13:08:44,13,8,44,PM,Lunch
131045,13:10:45,13,10,45,PM,Lunch
131229,13:12:29,13,12,29,PM,Lunch
140423,14:04:23,14,4,23,PM,Afternoon Snack
141000,14:10:00,14,10,0,PM,Afternoon Snack
141809,14:18:09,14,18,9,PM,Afternoon Snack
141928,14:19:28,14,19,28,PM,Afternoon Snack
142725,14:27:25,14,27,25,PM,Afternoon Snack
143143,14:31:43,14,31,43,PM,Afternoon Snack
143831,14:38:31,14,38,31,PM,Afternoon Snack
144522,14:45:22,14,45,22,PM,Afternoon Snack
144837,14:48:37,14,48,37,PM,Afternoon Snack
150615,15:06:15,15,6,15,PM,Afternoon Snack
152036,15:20:36,15,20,36,PM,Afternoon Snack
152321,15:23:21,15,23,21,PM,Afternoon Snack
152703,15:27:03,15,27,3,PM,Afternoon Snack
153259,15:32:59,15,32,59,PM,Afternoon Snack
160558,16:05:58,16,5,58,PM,Afternoon Snack
161257,16:12:57,16,12,57,PM,Afternoon Snack
161926,16:19:26,16,19,26,PM,Afternoon Snack
164004,16:40:04,16,40,4,PM,Afternoon Snack
164446,16:44:46,16,44,46,PM,Afternoon Snack
165605,16:56:05,16,56,5,PM,Afternoon Snack
165715,16:57:15,16,57,15,PM,Afternoon Snack
165755,16:57:55,16,57,55,PM,Afternoon Snack
170535,17:05:35,17,5,35,PM,Afternoon Snack
171358,17:13:58,17,13,58,PM,Afternoon Snack
171427,17:14:27,17,14,27,PM,Afternoon Snack
172751,17:27:51,17,27,51,PM,Afternoon Snack
173225,17:32:25,17,32,25,PM,Afternoon Snack
174334,17:43:34,17,43,34,PM,Afternoon Snack
180429,18:04:29,18,4,29,PM,Dinner
181522,18:15:22,18,15,22,PM,Dinner
181726,18:17:26,18,17,26,PM,Dinner
181811,18:18:11,18,18,11,PM,Dinner
182728,18:27:28,18,27,28,PM,Dinner
185307,18:53:07,18,53,7,PM,Dinner
185649,18:56:49,18,56,49,PM,Dinner
190614,19:06:14,19,6,14,PM,Dinner
190951,19:09:51,19,9,51,PM,Dinner
191611,19:16:11,19,16,11,PM,Dinner
192100,19:21:00,19,21,0,PM,Dinner
192722,19:27:22,19,27,22,PM,Dinner
200701,20:07:01,20,7,1,PM,Evening Snack
201206,20:12:06,20,12,6,PM,Evening Snack
205159,20:51:59,20,51,59,PM,Evening Snack
205432,20:54:32,20,54,32,PM,Evening Snack
214232,21:42:32,21,42,32,PM,Evening Snack
111925,11:19:25,11,19,25,AM,Brunch
112540,11:25:40,11,25,40,AM,Brunch
113600,11:36:00,11,36,0,AM,Brunch
113948,11:39:48,11,39,48,AM,Brunch
115524,11:55:24,11,55,24,AM,Brunch
121422,12:14:22,12,14,22,PM,Lunch
123009,12:30:09,12,30,9,PM,Lunch
123415,12:34:15,12,34,15,PM,Lunch
130604,13:06:04,13,6,4,PM,Lunch
131115,13:11:15,13,11,15,PM,Lunch
131655,13:16:55,13,16,55,PM,Lunch
131832,13:18:32,13,18,32,PM,Lunch
131943,13:19:43,13,19,43,PM,Lunch
132329,13:23:29,13,23,29,PM,Lunch
132757,13:27:57,13,27,57,PM,Lunch
134247,13:42:47,13,42,47,PM,Lunch
135138,13:51:38,13,51,38,PM,Lunch
135921,13:59:21,13,59,21,PM,Lunch
141440,14:14:40,14,14,40,PM,Afternoon Snack
142445,14:24:45,14,24,45,PM,Afternoon Snack
150011,15:00:11,15,0,11,PM,Afternoon Snack
152724,15:27:24,15,27,24,PM,Afternoon Snack
153319,15:33:19,15,33,19,PM,Afternoon Snack
154905,15:49:05,15,49,5,PM,Afternoon Snack
155524,15:55:24,15,55,24,PM,Afternoon Snack
161459,16:14:59,16,14,59,PM,Afternoon Snack
161919,16:19:19,16,19,19,PM,Afternoon Snack
162032,16:20:32,16,20,32,PM,Afternoon Snack
164309,16:43:09,16,43,9,PM,Afternoon Snack
165923,16:59:23,16,59,23,PM,Afternoon Snack
170508,17:05:08,17,5,8,PM,Afternoon Snack
170908,17:09:08,17,9,8,PM,Afternoon Snack
171837,17:18:37,17,18,37,PM,Afternoon Snack
172200,17:22:00,17,22,0,PM,Afternoon Snack
175433,17:54:33,17,54,33,PM,Afternoon Snack
180048,18:00:48,18,0,48,PM,Dinner
181315,18:13:15,18,13,15,PM,Dinner
184217,18:42:17,18,42,17,PM,Dinner
185218,18:52:18,18,52,18,PM,Dinner
185756,18:57:56,18,57,56,PM,Dinner
190346,19:03:46,19,3,46,PM,Dinner
190535,19:05:35,19,5,35,PM,Dinner
191208,19:12:08,19,12,8,PM,Dinner
191403,19:14:03,19,14,3,PM,Dinner
192416,19:24:16,19,24,16,PM,Dinner
192440,19:24:40,19,24,40,PM,Dinner
193212,19:32:12,19,32,12,PM,Dinner
193333,19:33:33,19,33,33,PM,Dinner
193400,19:34:00,19,34,0,PM,Dinner
193500,19:35:00,19,35,0,PM,Dinner
194220,19:42:20,19,42,20,PM,Dinner
195517,19:55:17,19,55,17,PM,Dinner
200641,20:06:41,20,6,41,PM,Evening Snack
202437,20:24:37,20,24,37,PM,Evening Snack
204102,20:41:02,20,41,2,PM,Evening Snack
205917,20:59:17,20,59,17,PM,Evening Snack
210333,21:03:33,21,3,33,PM,Evening Snack
212301,21:23:01,21,23,1,PM,Evening Snack
213619,21:36:19,21,36,19,PM,Evening Snack
214435,21:44:35,21,44,35,PM,Evening Snack
214620,21:46:20,21,46,20,PM,Evening Snack
220309,22:03:09,22,3,9,PM,Evening Snack
220608,22:06:08,22,6,8,PM,Evening Snack
220653,22:06:53,22,6,53,PM,Evening Snack
221021,22:10:21,22,10,21,PM,Evening Snack
115319,11:53:19,11,53,19,AM,Brunch
120158,12:01:58,12,1,58,PM,Lunch
122436,12:24:36,12,24,36,PM,Lunch
125728,12:57:28,12,57,28,PM,Lunch
125836,12:58:36,12,58,36,PM,Lunch
135646,13:56:46,13,56,46,PM,Lunch
141258,14:12:58,14,12,58,PM,Afternoon Snack
142931,14:29:31,14,29,31,PM,Afternoon Snack
143355,14:33:55,14,33,55,PM,Afternoon Snack
143450,14:34:50,14,34,50,PM,Afternoon Snack
143525,14:35:25,14,35,25,PM,Afternoon Snack
144114,14:41:14,14,41,14,PM,Afternoon Snack
144456,14:44:56,14,44,56,PM,Afternoon Snack
150838,15:08:38,15,8,38,PM,Afternoon Snack
154327,15:43:27,15,43,27,PM,Afternoon Snack
154931,15:49:31,15,49,31,PM,Afternoon Snack
161659,16:16:59,16,16,59,PM,Afternoon Snack
161942,16:19:42,16,19,42,PM,Afternoon Snack
165730,16:57:30,16,57,30,PM,Afternoon Snack
171107,17:11:07,17,11,7,PM,Afternoon Snack
171626,17:16:26,17,16,26,PM,Afternoon Snack
171916,17:19:16,17,19,16,PM,Afternoon Snack
172124,17:21:24,17,21,24,PM,Afternoon Snack
172424,17:24:24,17,24,24,PM,Afternoon Snack
172805,17:28:05,17,28,5,PM,Afternoon Snack
172941,17:29:41,17,29,41,PM,Afternoon Snack
173116,17:31:16,17,31,16,PM,Afternoon Snack
174951,17:49:51,17,49,51,PM,Afternoon Snack
182812,18:28:12,18,28,12,PM,Dinner
183522,18:35:22,18,35,22,PM,Dinner
184959,18:49:59,18,49,59,PM,Dinner
185824,18:58:24,18,58,24,PM,Dinner
191511,19:15:11,19,15,11,PM,Dinner
192020,19:20:20,19,20,20,PM,Dinner
192532,19:25:32,19,25,32,PM,Dinner
192640,19:26:40,19,26,40,PM,Dinner
193817,19:38:17,19,38,17,PM,Dinner
194251,19:42:51,19,42,51,PM,Dinner
194436,19:44:36,19,44,36,PM,Dinner
201332,20:13:32,20,13,32,PM,Evening Snack
203850,20:38:50,20,38,50,PM,Evening Snack
205054,20:50:54,20,50,54,PM,Evening Snack
210420,21:04:20,21,4,20,PM,Evening Snack
211131,21:11:31,21,11,31,PM,Evening Snack
211601,21:16:01,21,16,1,PM,Evening Snack
212018,21:20:18,21,20,18,PM,Evening Snack
212123,21:21:23,21,21,23,PM,Evening Snack
215505,21:55:05,21,55,5,PM,Evening Snack
215702,21:57:02,21,57,2,PM,Evening Snack
220245,22:02:45,22,2,45,PM,Evening Snack
220627,22:06:27,22,6,27,PM,Evening Snack
221359,22:13:59,22,13,59,PM,Evening Snack
113903,11:39:03,11,39,3,AM,Brunch
114513,11:45:13,11,45,13,AM,Brunch
115413,11:54:13,11,54,13,AM,Brunch
120759,12:07:59,12,7,59,PM,Lunch
121315,12:13:15,12,13,15,PM,Lunch
124929,12:49:29,12,49,29,PM,Lunch
130454,13:04:54,13,4,54,PM,Lunch
131459,13:14:59,13,14,59,PM,Lunch
133331,13:33:31,13,33,31,PM,Lunch
135605,13:56:05,13,56,5,PM,Lunch
135947,13:59:47,13,59,47,PM,Lunch
140619,14:06:19,14,6,19,PM,Afternoon Snack
140736,14:07:36,14,7,36,PM,Afternoon Snack
142214,14:22:14,14,22,14,PM,Afternoon Snack
143933,14:39:33,14,39,33,PM,Afternoon Snack
145037,14:50:37,14,50,37,PM,Afternoon Snack
145325,14:53:25,14,53,25,PM,Afternoon Snack
145748,14:57:48,14,57,48,PM,Afternoon Snack
150554,15:05:54,15,5,54,PM,Afternoon Snack
150845,15:08:45,15,8,45,PM,Afternoon Snack
152812,15:28:12,15,28,12,PM,Afternoon Snack
154317,15:43:17,15,43,17,PM,Afternoon Snack
155604,15:56:04,15,56,4,PM,Afternoon Snack
160714,16:07:14,16,7,14,PM,Afternoon Snack
161218,16:12:18,16,12,18,PM,Afternoon Snack
161837,16:18:37,16,18,37,PM,Afternoon Snack
163009,16:30:09,16,30,9,PM,Afternoon Snack
163014,16:30:14,16,30,14,PM,Afternoon Snack
163946,16:39:46,16,39,46,PM,Afternoon Snack
171702,17:17:02,17,17,2,PM,Afternoon Snack
172138,17:21:38,17,21,38,PM,Afternoon Snack
172829,17:28:29,17,28,29,PM,Afternoon Snack
173000,17:30:00,17,30,0,PM,Afternoon Snack
174816,17:48:16,17,48,16,PM,Afternoon Snack
181050,18:10:50,18,10,50,PM,Dinner
181343,18:13:43,18,13,43,PM,Dinner
181632,18:16:32,18,16,32,PM,Dinner
181947,18:19:47,18,19,47,PM,Dinner
182127,18:21:27,18,21,27,PM,Dinner
182740,18:27:40,18,27,40,PM,Dinner
183232,18:32:32,18,32,32,PM,Dinner
184202,18:42:02,18,42,2,PM,Dinner
190154,19:01:54,19,1,54,PM,Dinner
191517,19:15:17,19,15,17,PM,Dinner
193615,19:36:15,19,36,15,PM,Dinner
201325,20:13:25,20,13,25,PM,Evening Snack
202042,20:20:42,20,20,42,PM,Evening Snack
204511,20:45:11,20,45,11,PM,Evening Snack
212258,21:22:58,21,22,58,PM,Evening Snack
212705,21:27:05,21,27,5,PM,Evening Snack
111643,11:16:43,11,16,43,AM,Brunch
111951,11:19:51,11,19,51,AM,Brunch
112733,11:27:33,11,27,33,AM,Brunch
113705,11:37:05,11,37,5,AM,Brunch
115717,11:57:17,11,57,17,AM,Brunch
115738,11:57:38,11,57,38,AM,Brunch
120052,12:00:52,12,0,52,PM,Lunch
120357,12:03:57,12,3,57,PM,Lunch
121424,12:14:24,12,14,24,PM,Lunch
122028,12:20:28,12,20,28,PM,Lunch
122338,12:23:38,12,23,38,PM,Lunch
123324,12:33:24,12,33,24,PM,Lunch
123350,12:33:50,12,33,50,PM,Lunch
124724,12:47:24,12,47,24,PM,Lunch
125645,12:56:45,12,56,45,PM,Lunch
130207,13:02:07,13,2,7,PM,Lunch
132539,13:25:39,13,25,39,PM,Lunch
133324,13:33:24,13,33,24,PM,Lunch
133427,13:34:27,13,34,27,PM,Lunch
133626,13:36:26,13,36,26,PM,Lunch
140320,14:03:20,14,3,20,PM,Afternoon Snack
140812,14:08:12,14,8,12,PM,Afternoon Snack
143945,14:39:45,14,39,45,PM,Afternoon Snack
151354,15:13:54,15,13,54,PM,Afternoon Snack
151739,15:17:39,15,17,39,PM,Afternoon Snack
154544,15:45:44,15,45,44,PM,Afternoon Snack
161849,16:18:49,16,18,49,PM,Afternoon Snack
162022,16:20:22,16,20,22,PM,Afternoon Snack
163335,16:33:35,16,33,35,PM,Afternoon Snack
163546,16:35:46,16,35,46,PM,Afternoon Snack
164600,16:46:00,16,46,0,PM,Afternoon Snack
170044,17:00:44,17,0,44,PM,Afternoon Snack
170053,17:00:53,17,0,53,PM,Afternoon Snack
170855,17:08:55,17,8,55,PM,Afternoon Snack
170915,17:09:15,17,9,15,PM,Afternoon Snack
171325,17:13:25,17,13,25,PM,Afternoon Snack
171949,17:19:49,17,19,49,PM,Afternoon Snack
174646,17:46:46,17,46,46,PM,Afternoon Snack
181644,18:16:44,18,16,44,PM,Dinner
182136,18:21:36,18,21,36,PM,Dinner
182926,18:29:26,18,29,26,PM,Dinner
184540,18:45:40,18,45,40,PM,Dinner
184846,18:48:46,18,48,46,PM,Dinner
185954,18:59:54,18,59,54,PM,Dinner
190020,19:00:20,19,0,20,PM,Dinner
190305,19:03:05,19,3,5,PM,Dinner
190642,19:06:42,19,6,42,PM,Dinner
195137,19:51:37,19,51,37,PM,Dinner
195917,19:59:17,19,59,17,PM,Dinner
200541,20:05:41,20,5,41,PM,Evening Snack
211541,21:15:41,21,15,41,PM,Evening Snack
215906,21:59:06,21,59,6,PM,Evening Snack
221328,22:13:28,22,13,28,PM,Evening Snack
112149,11:21:49,11,21,49,AM,Brunch
112559,11:25:59,11,25,59,AM,Brunch
113116,11:31:16,11,31,16,AM,Brunch
113508,11:35:08,11,35,8,AM,Brunch
113648,11:36:48,11,36,48,AM,Brunch
113733,11:37:33,11,37,33,AM,Brunch
120221,12:02:21,12,2,21,PM,Lunch
